file	complexity	coverage	spikiness	entropy
aaa-0042-single-f5-r4-c4_S74_.trimmed.mdup.bam	13861973.7869488	0.0199060517768345	0.310638992525033	7.74645444762904
aaa-0042-single-f5-r4-c5_S75_.trimmed.mdup.bam	12464366.1270211	0.0175606766854393	0.169386106864314	7.82102032094978
aaa-0042-single-f5-r4-c6_S76_.trimmed.mdup.bam	16386956.5743988	0.0105981103272682	0.177097559810897	7.93936750793563
aaa-0042-single-f5-r4-c7_S77_.trimmed.mdup.bam	8228002.51618766	0.00645059376408529	0.202675294953242	7.76166468095894
aaa-0042-single-f5-r5-c1_S78_.trimmed.mdup.bam	812008.862986168	0.000219622117877532	0.819813678709384	7.4178192396171
aaa-0042-single-f5-r5-c2_S79_.trimmed.mdup.bam	14142610.9516362	0.00788081571453968	0.189495860200939	7.93674075316372
aaa-0042-single-f5-r5-c3_S80_.trimmed.mdup.bam	18277706.6240956	0.020638585520877	0.134869772615671	7.94558392206342
aaa-0042-single-f5-r5-c4_S81_.trimmed.mdup.bam	19495964.7122316	0.0241083757568248	0.139275868010683	7.94480704939214
aaa-0042-single-f5-r5-c5_S82_.trimmed.mdup.bam	17882640.2812742	0.017983954137808	0.167527284690535	7.94110528439821
aaa-0042-single-f5-r5-c6_S83_.trimmed.mdup.bam	8644886.288426	0.00505546894709782	0.223035978708929	7.93562603915687
aaa-0042-single-f5-r5-c7_S84_.trimmed.mdup.bam	17100557.3352969	0.0155723011908571	0.146515718464255	7.94651405755707
aaa-0042-single-f5-r6-c1_S85_.trimmed.mdup.bam	593204.693711263	0.000167302812275668	0.996141288216088	7.45570815386655
aaa-0042-single-f5-r6-c2_S86_.trimmed.mdup.bam	26695181.8479256	0.0232896884099578	0.148538574217678	7.94391462320594
aaa-0042-single-f5-r6-c3_S87_.trimmed.mdup.bam	14534981.557786	0.0217675675993756	0.209026850740972	7.75090466906831
aaa-0042-single-f5-r6-c4_S88_.trimmed.mdup.bam	14854998.9820528	0.00980474284709969	0.268007877719597	7.8942953816433
aaa-0042-single-f5-r6-c5_S89_.trimmed.mdup.bam	9305587.69031842	0.0115885939168114	0.161921931618412	7.72443024822858
aaa-0042-single-f5-r6-c6_S90_.trimmed.mdup.bam	8019769.75313466	0.00373766111726631	0.296539564181595	7.87208940466808
aaa-0042-single-f5-r6-c7_S91_.trimmed.mdup.bam	17791588.8711168	0.0175148619579082	0.139419423179059	7.94716679494911
aaa-0042-single-f5-r7-c1_S92_.trimmed.mdup.bam	18299249.7192819	0.0200702658211783	0.219121764595476	7.89418805788596
aaa-0042-single-f5-r7-c2_S93_.trimmed.mdup.bam	10958995.2776002	0.0130314963621795	0.285152632755373	7.82874238920006
aaa-0042-single-f5-r7-c3_S94_.trimmed.mdup.bam	15242665.5390714	0.0113740959998483	0.17631544833197	7.94211392450416
aaa-0042-single-f5-r7-c4_S95_.trimmed.mdup.bam	14166714.2936583	0.0181402217041333	0.200741543649565	7.90146424859583
aaa-0042-single-f5-r7-c5_S96_.trimmed.mdup.bam	18820077.3965584	0.01594688562047	0.143148157638497	7.94677017622201
aaa-0042-single-f5-r7-c6_S97_.trimmed.mdup.bam	15193998.7150193	0.0196481207119754	0.184942960127829	7.934734037494
aaa-0042-single-f6-r1-c1_S99_.trimmed.mdup.bam	11786387.548623	0.00620802105458612	0.200280896595955	7.94002519675364
aaa-0042-single-f6-r1-c2_S100_.trimmed.mdup.bam	9627626.02591874	0.00761264693338913	0.205482109883052	7.74419186908045
aaa-0042-single-f6-r1-c3_S101_.trimmed.mdup.bam	13130016.0610204	0.00727212411152278	0.237934530505673	7.90988222031696
aaa-0042-single-f6-r1-c4_S102_.trimmed.mdup.bam	12793296.8614869	0.00786582163886555	0.185508160428358	7.940532549863
aaa-0042-single-f6-r1-c5_S103_.trimmed.mdup.bam	12469064.007046	0.00714836583577599	0.269242182311464	7.90637861074658
aaa-0042-single-f6-r1-c6_S104_.trimmed.mdup.bam	10334122.7549432	0.00694836948835174	0.313638421875228	7.82645394802983
aaa-0042-single-f6-r1-c7_S105_.trimmed.mdup.bam	7097159.4378042	0.0062545122090184	0.197771268675034	7.66573099707572
aaa-0042-single-f6-r2-c1_S106_.trimmed.mdup.bam	13976633.5415384	0.00685927056284052	0.193739505349064	7.934618444741
aaa-0042-single-f6-r2-c2_S107_.trimmed.mdup.bam	7038461.31255129	0.00285990444316955	0.281785676727311	7.92210534730341
aaa-0042-single-f6-r2-c3_S108_.trimmed.mdup.bam	11043594.4807035	0.00446503860378201	0.29736797800101	7.8962275588771
aaa-0042-single-f6-r2-c5_S110_.trimmed.mdup.bam	10992194.1046051	0.00538169063420359	0.279101715823708	7.85768104667796
aaa-0042-single-f6-r2-c6_S111_.trimmed.mdup.bam	6768468.37641164	0.00645550263522985	0.212709093946119	7.64977166697187
aaa-0042-single-f6-r2-c7_S112_.trimmed.mdup.bam	11898306.9917479	0.00586101923517812	0.2479841306644	7.92295911596072
aaa-0042-single-f6-r3-c1_S113_.trimmed.mdup.bam	9182013.39296707	0.00411963799597096	0.237269957343083	7.93085534096278
aaa-0042-single-f6-r3-c2_S114_.trimmed.mdup.bam	9952938.69148819	0.00390190398018076	0.305283707071485	7.88040283968059
aaa-0042-single-f6-r3-c4_S116_.trimmed.mdup.bam	9059316.36420322	0.0037165847041529	0.253969537673541	7.92423592058407
aaa-0042-single-f6-r3-c5_S117_.trimmed.mdup.bam	782717.731944953	0.000797714227282251	0.515301794453507	7.81034930642593
aaa-0042-single-f6-r3-c6_S118_.trimmed.mdup.bam	11763668.3982498	0.00756719972358548	0.316194804150245	7.78564999716555
aaa-0042-single-f6-r3-c7_S119_.trimmed.mdup.bam	9816144.90751962	0.00394988560518549	0.235529271418963	7.93323084015149
aaa-0042-single-f6-r4-c1_S120_.trimmed.mdup.bam	12248200.6239781	0.00474220655029203	0.229931671049436	7.90055377996593
aaa-0042-single-f6-r4-c2_S121_.trimmed.mdup.bam	6598341.72940314	0.00438015334187265	0.245851138982501	7.59622691363836
aaa-0042-single-f6-r4-c3_S122_.trimmed.mdup.bam	10025081.2487135	0.00413523661402154	0.245585777605542	7.92622434849664
aaa-0042-single-f6-r4-c4_S123_.trimmed.mdup.bam	9549908.30489603	0.00676458763450029	0.324641950075893	7.74952941400869
aaa-0042-single-f6-r4-c5_S124_.trimmed.mdup.bam	12324035.1531648	0.00652544336350235	0.194752299250328	7.93990211934718
aaa-0042-single-f6-r4-c6_S125_.trimmed.mdup.bam	14849177.8009121	0.00505589021631676	0.21887456849227	7.93537554383613
aaa-0042-single-f6-r4-c7_S126_.trimmed.mdup.bam	8701657.25578581	0.00302513005172541	0.273662993374857	7.92638573574619
aaa-0042-single-f6-r5-c1_S127_.trimmed.mdup.bam	611971.816918103	0.000182620368310847	0.917553917553918	7.40806471557087
aaa-0042-single-f6-r5-c2_S128_.trimmed.mdup.bam	9703336.93479775	0.00611370175832342	0.2830279412984	7.84231299394273
aaa-0042-single-f6-r5-c3_S129_.trimmed.mdup.bam	11956747.2555446	0.00631209980838821	0.290793691396414	7.90083032484708
aaa-0042-single-f6-r5-c4_S130_.trimmed.mdup.bam	358024.687566778	0.000325895940115562	0.737125653620662	7.68209283722937
aaa-0042-single-f6-r5-c5_S131_.trimmed.mdup.bam	7947416.04811672	0.0047271807418097	0.26232872319959	7.78139791044009
aaa-0042-single-f6-r5-c6_S132_.trimmed.mdup.bam	9494995.81891024	0.003201405477419	0.263286909817637	7.92801754695087
aaa-0042-single-f6-r5-c7_S133_.trimmed.mdup.bam	8299087.49147676	0.00486479718821907	0.233870548749441	7.7797855955242
aaa-0042-single-f6-r6-c1_S134_.trimmed.mdup.bam	11507363.8262772	0.00471958591511474	0.238523144902598	7.9215071636343
aaa-0042-single-f6-r6-c2_S135_.trimmed.mdup.bam	10321834.4640717	0.00503711896505547	0.263680249467782	7.91592619221976
aaa-0042-single-f6-r6-c3_S136_.trimmed.mdup.bam	9142662.89444352	0.00419414047732291	0.22873040564796	7.9357754763287
aaa-0042-single-f6-r6-c4_S137_.trimmed.mdup.bam	4554441.16900965	0.00169585243075388	0.392205638474295	7.78063296474587
aaa-0042-single-f6-r6-c5_S138_.trimmed.mdup.bam	14030446.4380423	0.00497538505335017	0.262333169058706	7.90541526904267
aaa-0042-single-f6-r6-c6_S139_.trimmed.mdup.bam	2896099.11058937	0.0009653913571729	0.472586073000259	7.76466517694967
aaa-0042-single-f6-r6-c7_S140_.trimmed.mdup.bam	9546167.19327162	0.00557651064824282	0.212746646335929	7.92676901330079
aaa-0042-single-f6-r7-c1_S141_.trimmed.mdup.bam	5798602.03083802	0.00222517186157826	0.298066522444565	7.91332604441839
aaa-0042-single-f6-r7-c2_S142_.trimmed.mdup.bam	4305973.19141108	0.002933520024913	0.260132913364023	7.5079173186273
aaa-0042-single-f6-r7-c4_S144_.trimmed.mdup.bam	16936912.8378298	0.00777253527788986	0.20540425201738	7.92440460055679
aaa-0042-single-f6-r7-c5_S145_.trimmed.mdup.bam	11203442.478278	0.00514625780654726	0.228438933906082	7.9360859602567
aaa-0042-single-f6-r7-c6_S146_.trimmed.mdup.bam	14401548.7908614	0.00653963343343427	0.201446479490274	7.93834458562298
aaa-0042-single-f7-r1-c1_S148_.trimmed.mdup.bam	9998832.58272253	0.0167055477702115	0.267456550579906	7.75148818162134
aaa-0042-single-f7-r1-c2_S149_.trimmed.mdup.bam	22583883.8529778	0.0189092138543533	0.187230571431658	7.9228308196304
aaa-0042-single-f7-r1-c3_S150_.trimmed.mdup.bam	9437078.38810518	0.0108366549129522	0.26934127557045	7.7030249090915
aaa-0042-single-f7-r1-c4_S151_.trimmed.mdup.bam	10333813.8404552	0.0134118279919208	0.243113046653743	7.81142051623561
aaa-0042-single-f7-r1-c5_S152_.trimmed.mdup.bam	16571521.4438695	0.0153146003507594	0.150480156113497	7.94657215018676
aaa-0042-single-f7-r1-c7_S154_.trimmed.mdup.bam	14782933.5017002	0.0142642278856442	0.243706858992593	7.91285608715712
aaa-0042-single-f7-r2-c1_S155_.trimmed.mdup.bam	15493098.4052934	0.0128993139972707	0.158809257111645	7.94494416483139
aaa-0042-single-f7-r2-c2_S156_.trimmed.mdup.bam	9237802.61283758	0.00355651438171132	0.287358426776357	7.88948831809657
aaa-0042-single-f7-r2-c3_S157_.trimmed.mdup.bam	16990236.3521039	0.0139493956862455	0.190366838286918	7.92733003136962
aaa-0042-single-f7-r2-c4_S158_.trimmed.mdup.bam	14755509.5708895	0.012464233559276	0.211501518758723	7.92881038421109
aaa-0042-single-f7-r2-c5_S159_.trimmed.mdup.bam	15957991.6366921	0.0136552351447537	0.154857530173495	7.94265318138232
aaa-0042-single-f7-r2-c6_S160_.trimmed.mdup.bam	16689922.7011458	0.0165821246317757	0.143859485939292	7.94778469353921
aaa-0042-single-f7-r2-c7_S161_.trimmed.mdup.bam	11436433.6893688	0.0118062343531979	0.2802670331828	7.82871541549958
aaa-0042-single-f7-r3-c1_S162_.trimmed.mdup.bam	12146471.2564908	0.0069768788260775	0.195613755540748	7.93873459109334
aaa-0042-single-f7-r3-c2_S163_.trimmed.mdup.bam	13779809.8755054	0.00926649807826551	0.168618177239858	7.93603465842109
aaa-0042-single-f7-r3-c3_S164_.trimmed.mdup.bam	4339002.5437409	0.00168655568936658	0.403846725526918	7.85540435942805
aaa-0042-single-f7-r3-c4_S165_.trimmed.mdup.bam	10829808.5101868	0.00646014954880475	0.202508062748536	7.93853319412016
aaa-0042-single-f7-r3-c5_S166_.trimmed.mdup.bam	16746245.640733	0.0210283375851967	0.236374915658065	7.9061536770597
aaa-0042-single-f7-r3-c6_S167_.trimmed.mdup.bam	19473769.0538647	0.0132616550675929	0.16886796781792	7.92999626062657
aaa-0042-single-f7-r3-c7_S168_.trimmed.mdup.bam	7805725.27852707	0.00614995454885598	0.224963510913554	7.82548371130532
aaa-0042-single-f7-r4-c1_S169_.trimmed.mdup.bam	17624612.7573379	0.0100103682061319	0.174497355030988	7.94170934004676
aaa-0042-single-f7-r4-c2_S170_.trimmed.mdup.bam	11681446.2854366	0.00818199956837488	0.273707404878654	7.85657842187975
aaa-0042-single-f7-r4-c3_S171_.trimmed.mdup.bam	9376895.64849503	0.00719810280316032	0.183477085706604	7.77265156833379
aaa-0042-single-f7-r4-c4_S172_.trimmed.mdup.bam	16903084.4984645	0.0140262214624828	0.148992517088467	7.94526847668171
aaa-0042-single-f7-r4-c5_S173_.trimmed.mdup.bam	20211456.6194722	0.0149899381045133	0.201379581782463	7.91312413895826
aaa-0042-single-f7-r4-c6_S174_.trimmed.mdup.bam	7594807.92896724	0.00755530510138072	0.198383516498482	7.77685226439912
aaa-0042-single-f7-r4-c7_S175_.trimmed.mdup.bam	6904720.07341401	0.00369744366853494	0.284586758270969	7.76964904794095
aaa-0042-single-f7-r5-c1_S176_.trimmed.mdup.bam	2051788.58340138	0.000634265008376728	0.563280697619609	7.78138797300148
aaa-0042-single-f7-r5-c2_S177_.trimmed.mdup.bam	12703750.71086	0.00660764526029463	0.257148523007223	7.88969699911604
aaa-0042-single-f7-r5-c3_S178_.trimmed.mdup.bam	20926842.5389102	0.0181846437499499	0.169736157771187	7.93588413324382
aaa-0042-single-f7-r5-c4_S179_.trimmed.mdup.bam	16608868.0286837	0.0173009766784256	0.166903980315875	7.85448430298379
aaa-0042-single-f7-r5-c5_S180_.trimmed.mdup.bam	10497387.0667901	0.00419433055036789	0.238482870735614	7.93274219676533
aaa-0042-single-f7-r5-c6_S181_.trimmed.mdup.bam	12520985.9103171	0.00606653385318585	0.201264165948704	7.93889210710067
aaa-0042-single-f7-r5-c7_S182_.trimmed.mdup.bam	11191515.345419	0.00773727300429867	0.209156458925186	7.92628481022027
aaa-0042-single-f7-r6-c1_S183_.trimmed.mdup.bam	19004515.7568885	0.0150130017037885	0.199781926384869	7.91150099934338
aaa-0042-single-f7-r6-c2_S184_.trimmed.mdup.bam	14052964.472449	0.0118179754922283	0.331422593418755	7.78822872731499
aaa-0042-single-f7-r6-c3_S185_.trimmed.mdup.bam	11244741.7482184	0.0177230848739537	0.270074554988763	7.77402685777962
aaa-0042-single-f7-r6-c4_S186_.trimmed.mdup.bam	11026223.3942302	0.00620623689363582	0.277270879076197	7.9028847448899
aaa-0042-single-f7-r6-c5_S187_.trimmed.mdup.bam	21851883.7095991	0.0108958637997772	0.161744003027911	7.94377319772085
aaa-0042-single-f7-r6-c6_S188_.trimmed.mdup.bam	7000908.89002099	0.00249225687018786	0.29645760160562	7.9200113329298
aaa-0042-single-f7-r6-c7_S189_.trimmed.mdup.bam	9156966.98475606	0.00894533906928278	0.228371833834098	7.74250854059628
aaa-0042-single-f7-r7-c1_S190_.trimmed.mdup.bam	15237258.3095263	0.0122667113994781	0.164599048272136	7.9434141671247
aaa-0042-single-f7-r7-c2_S191_.trimmed.mdup.bam	14485416.1032494	0.0119739211972135	0.159438329653091	7.94427451184969
aaa-0042-single-f7-r7-c3_S192_.trimmed.mdup.bam	12467389.8029821	0.00681879180414783	0.200252876282867	7.93753828576588
aaa-0042-single-f7-r7-c4_S193_.trimmed.mdup.bam	15260832.5980825	0.0156655907898744	0.149333455976558	7.94647834964913
aaa-0042-single-f7-r7-c5_S194_.trimmed.mdup.bam	11807267.2579421	0.00986851057276666	0.24116592207146	7.77072962112621
aaa-0042-single-f7-r7-c6_S195_.trimmed.mdup.bam	16032994.7631443	0.0157826884139429	0.247622956426568	7.89216041817112
aaa-0063-fdu-negctrl-f4-r7-c7_S49_.trimmed.mdup.bam	1016335.68001783	0.00019684767572177	0.931295781763071	7.51376419678655
aaa-0063-fdu-negctrl-f8-r7-c7_S245_.trimmed.mdup.bam	730753.342643992	0.000175330565139512	0.962921030285876	7.47855672786627
aaa-0063-fdu-single-f4-r1-c1_S1_.trimmed.mdup.bam	15718384.2028613	0.0116683821773562	0.161681737720071	7.94204929319795
aaa-0063-fdu-single-f4-r1-c2_S2_.trimmed.mdup.bam	17228451.7197144	0.0124306184774733	0.159147311225679	7.94287771260933
aaa-0063-fdu-single-f4-r1-c3_S3_.trimmed.mdup.bam	14885774.5028462	0.00999844929861478	0.171920687134503	7.94048160826604
aaa-0063-fdu-single-f4-r1-c4_S4_.trimmed.mdup.bam	16791684.272826	0.0123285583188371	0.168580795480319	7.93658363092993
aaa-0063-fdu-single-f4-r1-c5_S5_.trimmed.mdup.bam	14672916.4320888	0.0100292864644842	0.186314863320557	7.93031669086194
aaa-0063-fdu-single-f4-r1-c6_S6_.trimmed.mdup.bam	15465583.6136001	0.0112463918465443	0.18013495423134	7.93482644221389
aaa-0063-fdu-single-f4-r1-c7_S7_.trimmed.mdup.bam	12954224.1866582	0.0104762514867545	0.26154768169327	7.87504151918955
aaa-0063-fdu-single-f4-r2-c1_S8_.trimmed.mdup.bam	17722477.4274927	0.0104865908775538	0.166794421223648	7.93988600919824
aaa-0063-fdu-single-f4-r2-c2_S9_.trimmed.mdup.bam	12070937.5639495	0.00593985907332304	0.205461836517149	7.93589514325673
aaa-0063-fdu-single-f4-r2-c3_S10_.trimmed.mdup.bam	14953278.3653158	0.0101639148460571	0.1715210517391	7.94138944094594
aaa-0063-fdu-single-f4-r2-c4_S11_.trimmed.mdup.bam	1706417.93853666	0.000586355267896671	0.570905062212374	7.80417139683496
aaa-0063-fdu-single-f4-r2-c5_S12_.trimmed.mdup.bam	14907469.2026511	0.0103336277327344	0.166106287212059	7.94082910972669
aaa-0063-fdu-single-f4-r2-c6_S13_.trimmed.mdup.bam	14091042.6423897	0.0113332992654654	0.16072368865186	7.94224735523846
aaa-0063-fdu-single-f4-r2-c7_S14_.trimmed.mdup.bam	12749204.2953681	0.00776594068226122	0.251007611618625	7.87531168038967
aaa-0063-fdu-single-f4-r3-c1_S15_.trimmed.mdup.bam	9868614.63212694	0.00497353613156683	0.243090566725384	7.92301274050101
aaa-0063-fdu-single-f4-r3-c2_S16_.trimmed.mdup.bam	12170840.0805438	0.00688026052024182	0.203766947599853	7.93417502801504
aaa-0063-fdu-single-f4-r3-c3_S17_.trimmed.mdup.bam	2235389.0372388	0.000744007097028304	0.50919833489996	7.84365835748884
aaa-0063-fdu-single-f4-r3-c4_S18_.trimmed.mdup.bam	11455695.1715534	0.00678982428352829	0.190002827423027	7.93299478699019
aaa-0063-fdu-single-f4-r3-c5_S19_.trimmed.mdup.bam	16644736.4415924	0.0125677323798182	0.169707002553963	7.93399086407775
aaa-0063-fdu-single-f4-r3-c6_S20_.trimmed.mdup.bam	15875552.490201	0.0108034277485393	0.174750902289869	7.93875825718446
aaa-0063-fdu-single-f4-r3-c7_S21_.trimmed.mdup.bam	11376929.4500736	0.00725156319464038	0.23408973264875	7.89661971879807
aaa-0063-fdu-single-f4-r4-c1_S22_.trimmed.mdup.bam	12334101.711045	0.00676102773150799	0.196539673787507	7.93338755439796
aaa-0063-fdu-single-f4-r4-c2_S23_.trimmed.mdup.bam	11794747.670844	0.00633512552257617	0.242687640163504	7.90019994304178
aaa-0063-fdu-single-f4-r4-c3_S24_.trimmed.mdup.bam	12522890.6914955	0.00734611822033536	0.19103517477423	7.93946413032678
aaa-0063-fdu-single-f4-r4-c4_S25_.trimmed.mdup.bam	14824152.5431691	0.0105674661486812	0.168034362147826	7.94225045894246
aaa-0063-fdu-single-f4-r4-c5_S26_.trimmed.mdup.bam	14063688.9545119	0.00945826332381017	0.168079664098068	7.93972926339504
aaa-0063-fdu-single-f4-r4-c6_S27_.trimmed.mdup.bam	11647151.1934808	0.0075134547082442	0.259115698078103	7.88723766990558
aaa-0063-fdu-single-f4-r4-c7_S28_.trimmed.mdup.bam	11040660.3785633	0.00575951083883946	0.271327863977469	7.87561422810651
aaa-0063-fdu-single-f4-r5-c1_S29_.trimmed.mdup.bam	1881961.5302178	0.000453209909400498	0.639709921986595	7.75810390140483
aaa-0063-fdu-single-f4-r5-c2_S30_.trimmed.mdup.bam	10000251.6411382	0.00515250787454411	0.221150086031597	7.93201557597709
aaa-0063-fdu-single-f4-r5-c3_S31_.trimmed.mdup.bam	13998788.2607524	0.0102186817873437	0.185742357535507	7.9234051059872
aaa-0063-fdu-single-f4-r5-c4_S32_.trimmed.mdup.bam	14609721.5185789	0.011973722381456	0.161185220565658	7.93576986854626
aaa-0063-fdu-single-f4-r5-c5_S33_.trimmed.mdup.bam	13645134.5315368	0.00771183333005908	0.191422662600296	7.93553194789741
aaa-0063-fdu-single-f4-r5-c6_S34_.trimmed.mdup.bam	7914092.73156487	0.00429847244598219	0.241106440932679	7.91911216312853
aaa-0063-fdu-single-f4-r5-c7_S35_.trimmed.mdup.bam	14235702.1236692	0.0078747800049002	0.192237770295356	7.93787792252799
aaa-0063-fdu-single-f4-r6-c1_S36_.trimmed.mdup.bam	13470141.7735474	0.00696653749245325	0.191991326346223	7.93485670089777
aaa-0063-fdu-single-f4-r6-c2_S37_.trimmed.mdup.bam	11751791.8853481	0.00790470825247791	0.184785681245824	7.93935993416378
aaa-0063-fdu-single-f4-r6-c3_S38_.trimmed.mdup.bam	11960342.6702565	0.00928696282531084	0.19493827905879	7.92563225448274
aaa-0063-fdu-single-f4-r6-c4_S39_.trimmed.mdup.bam	10908338.6321887	0.00588812909130185	0.205105611210444	7.93366485755517
aaa-0063-fdu-single-f4-r6-c5_S40_.trimmed.mdup.bam	13171030.0110558	0.00729103589379177	0.214890274538572	7.91801523049236
aaa-0063-fdu-single-f4-r6-c6_S41_.trimmed.mdup.bam	7255245.7296656	0.00214803847138399	0.312621990891347	7.91326440312671
aaa-0063-fdu-single-f4-r6-c7_S42_.trimmed.mdup.bam	14638289.2473011	0.0103603363954974	0.163431237533265	7.94148826647353
aaa-0063-fdu-single-f4-r7-c1_S43_.trimmed.mdup.bam	12792443.2962642	0.00780465438444936	0.191071174238991	7.93784937826599
aaa-0063-fdu-single-f4-r7-c2_S44_.trimmed.mdup.bam	12653176.6082243	0.00643210389864356	0.195212146325064	7.93637937302075
aaa-0063-fdu-single-f4-r7-c3_S45_.trimmed.mdup.bam	11365499.1724191	0.00516999459468202	0.227903543785023	7.9294134883305
aaa-0063-fdu-single-f4-r7-c4_S46_.trimmed.mdup.bam	21058649.4591077	0.0123468700919879	0.15284103697338	7.94163917593108
aaa-0063-fdu-single-f4-r7-c5_S47_.trimmed.mdup.bam	14684452.8549739	0.007495810619282	0.190171112364682	7.9365329092751
aaa-0063-fdu-single-f4-r7-c6_S48_.trimmed.mdup.bam	13400460.6510162	0.01038492737902	0.235259170516868	7.89444102969858
aaa-0063-fdu-single-f8-r1-c1_S197_.trimmed.mdup.bam	16040068.4734835	0.0139985630821032	0.156554515040395	7.94128495503115
aaa-0063-fdu-single-f8-r1-c2_S198_.trimmed.mdup.bam	15535221.6983831	0.0163199222661733	0.148292627412798	7.94167004406515
aaa-0063-fdu-single-f8-r1-c3_S199_.trimmed.mdup.bam	15879590.6578331	0.0158378089493779	0.224560639400903	7.88458586783137
aaa-0063-fdu-single-f8-r1-c4_S200_.trimmed.mdup.bam	22610869.365968	0.0235091039407779	0.129182681561797	7.94623322020748
aaa-0063-fdu-single-f8-r1-c5_S201_.trimmed.mdup.bam	18951669.7755844	0.0133570659076966	0.151864894053939	7.94272119980892
aaa-0063-fdu-single-f8-r1-c6_S202_.trimmed.mdup.bam	19982831.3491034	0.0195603892114538	0.135612764604987	7.94251569504951
aaa-0063-fdu-single-f8-r1-c7_S203_.trimmed.mdup.bam	12719290.5261645	0.0185922850229848	0.146360155423711	7.92759444505019
aaa-0063-fdu-single-f8-r2-c1_S204_.trimmed.mdup.bam	16087249.140865	0.0125201289580785	0.193176263564376	7.91912229529106
aaa-0063-fdu-single-f8-r2-c2_S205_.trimmed.mdup.bam	7587327.75384239	0.00350846216739857	0.296435379609855	7.89137304393241
aaa-0063-fdu-single-f8-r2-c3_S206_.trimmed.mdup.bam	15533310.2686813	0.0123734579757974	0.155145644662441	7.94160187363623
aaa-0063-fdu-single-f8-r2-c4_S207_.trimmed.mdup.bam	16402529.7006252	0.0120117998084595	0.176660358426581	7.93548518537128
aaa-0063-fdu-single-f8-r2-c5_S208_.trimmed.mdup.bam	12923509.0246241	0.0120907448829582	0.153655755839334	7.94337203184083
