file	complexity	coverage	spikiness	entropy
Undetermined_S0_.trimmed.mdup.bam	47711778.4755196	0.0965597280431764	0.254208153108134	7.84947991210646
fucci-wt-single-f8-r1-c6_S398_.trimmed.mdup.bam	7630604.53023437	0.104757437618235	0.124526907224694	7.92350122205982
fucci-wt-single-f8-r5-c3_S423_.trimmed.mdup.bam	8627964.09548876	0.0396456510511312	0.133715750197867	7.92231811439233
fucci-wt-single-f8-r5-c4_S424_.trimmed.mdup.bam	2139610.82571239	0.000636148253401579	0.545268622669708	7.80692821341557
na12878-h3h5-1-10-bst-single-f7-r1-c4_S102_.trimmed.mdup.bam	923374.468709082	0.000205038949689045	0.874939172749392	7.44138715286148
na12878-h3h5-1-10-bst-single-f7-r1-c6_S104_.trimmed.mdup.bam	10163091.4101854	0.0360889430345291	0.22580431512185	7.884256066891
na12878-h3h5-1-10-bst-single-f7-r1-c7_S105_.trimmed.mdup.bam	6724783.27941499	0.0209473868676987	0.229752932555241	7.88605032669582
na12878-h3h5-1-10-bst-single-f7-r2-c1_S106_.trimmed.mdup.bam	10856125.9518653	0.025075059416421	0.253358689518821	7.85981095989572
na12878-h3h5-1-10-bst-single-f7-r2-c2_S107_.trimmed.mdup.bam	1951129.62491499	0.00051320531654279	0.622919086333721	7.73116925699891
na12878-h3h5-1-10-bst-single-f7-r2-c3_S108_.trimmed.mdup.bam	5450906.19182645	0.00304575508183252	0.315826040925708	7.86580425168003
na12878-h3h5-1-10-bst-single-f7-r2-c5_S110_.trimmed.mdup.bam	4525562.8064778	0.00224575253051474	0.360211204582066	7.83480674056975
na12878-h3h5-1-10-bst-single-f7-r2-c6_S111_.trimmed.mdup.bam	5522748.96556236	0.0215496195490322	0.280022807022218	7.62965225144814
na12878-h3h5-1-10-bst-single-f7-r2-c7_S112_.trimmed.mdup.bam	1530749.19361793	0.000471712079400501	0.607376185458377	7.44431722506486
na12878-h3h5-1-10-bst-single-f7-r3-c1_S113_.trimmed.mdup.bam	4261280.06006307	0.00183383250924078	0.380692664303245	7.84124522032396
na12878-h3h5-1-10-bst-single-f7-r3-c2_S114_.trimmed.mdup.bam	5453043.21879257	0.00287473855958607	0.333087964666912	7.85920411810843
na12878-h3h5-1-10-bst-single-f7-r3-c3_S115_.trimmed.mdup.bam	1367623.06364204	0.000481241635982582	0.63539401470436	7.73106736211705
na12878-h3h5-1-10-bst-single-f7-r3-c4_S116_.trimmed.mdup.bam	900382.170194205	0.000328124360380525	0.724022004889976	7.6461712705781
na12878-h3h5-1-10-bst-single-f7-r3-c6_S118_.trimmed.mdup.bam	6506208.78688598	0.00751866180302492	0.337803941994024	7.71237547945081
na12878-h3h5-1-10-bst-single-f7-r3-c7_S119_.trimmed.mdup.bam	4994230.14364239	0.00363379218856328	0.313513664796183	7.86957498894811
na12878-h3h5-1-10-bst-single-f7-r4-c2_S121_.trimmed.mdup.bam	7724446.68119649	0.00869138950043902	0.261300357384562	7.87614265768791
na12878-h3h5-1-10-bst-single-f7-r4-c3_S122_.trimmed.mdup.bam	2666450.90106562	0.00125176732272895	0.443292756417982	7.82711961148751
na12878-h3h5-1-10-bst-single-f7-r4-c4_S123_.trimmed.mdup.bam	2147316.22997001	0.000878624145455349	0.551915380217267	7.68063108618251
na12878-h3h5-1-10-bst-single-f7-r4-c5_S124_.trimmed.mdup.bam	4578755.60170774	0.00131262890601318	0.444457064970468	7.80528703332925
na12878-h3h5-1-10-bst-single-f7-r4-c6_S125_.trimmed.mdup.bam	12077261.5459956	0.0163961943372881	0.314870550366869	7.79675916228033
na12878-h3h5-1-10-bst-single-f7-r4-c7_S126_.trimmed.mdup.bam	2430495.88059238	0.000779678982888479	0.555888541733087	7.67129546886636
na12878-h3h5-1-10-bst-single-f7-r5-c2_S128_.trimmed.mdup.bam	400992.638865734	0.000141521524641781	1.06333567909923	7.29768161940894
na12878-h3h5-1-10-bst-single-f7-r5-c3_S129_.trimmed.mdup.bam	5563166.73418517	0.00426420554639485	0.382579868108804	7.79139966973258
na12878-h3h5-1-10-bst-single-f7-r5-c4_S130_.trimmed.mdup.bam	8431574.11590885	0.00591932308936136	0.307644292432664	7.84449611422596
na12878-h3h5-1-10-bst-single-f7-r5-c5_S131_.trimmed.mdup.bam	13979887.9912864	0.0294176482370878	0.25796968488959	7.85536768585698
na12878-h3h5-1-10-bst-single-f7-r5-c6_S132_.trimmed.mdup.bam	7249771.07767775	0.00788562582541385	0.263930232710286	7.87370492429809
na12878-h3h5-1-10-bst-single-f7-r5-c7_S133_.trimmed.mdup.bam	5043301.74076716	0.00287637085638289	0.336796734007324	7.85769196121118
na12878-h3h5-1-10-bst-single-f7-r6-c1_S134_.trimmed.mdup.bam	1670997.11253132	0.000718171086490498	0.578087761110332	7.65077050787579
na12878-h3h5-1-10-bst-single-f7-r6-c2_S135_.trimmed.mdup.bam	8469399.65702568	0.0149303610523524	0.33602827918598	7.79275923070788
na12878-h3h5-1-10-bst-single-f7-r6-c3_S136_.trimmed.mdup.bam	6932354.34855705	0.00358368478921395	0.375720759269911	7.80360226163441
na12878-h3h5-1-10-bst-single-f7-r6-c4_S137_.trimmed.mdup.bam	7967537.34416333	0.00654620698179217	0.342882018672409	7.79012504969443
na12878-h3h5-1-10-bst-single-f7-r6-c5_S138_.trimmed.mdup.bam	8969968.30564869	0.0123049763090933	0.240884422962775	7.88391893666034
na12878-h3h5-1-10-bst-single-f7-r6-c6_S139_.trimmed.mdup.bam	6787685.4980107	0.00440637856501703	0.301569790158358	7.86345191559443
na12878-h3h5-1-10-bst-single-f7-r6-c7_S140_.trimmed.mdup.bam	1577391.77452761	0.000841244840232031	0.54045792375929	7.71471217798842
na12878-h3h5-1-10-bst-single-f7-r7-c1_S141_.trimmed.mdup.bam	85108.4335403331	0.000308698700901348	0.848292591901474	7.4150169315355
na12878-h3h5-1-10-bst-single-f7-r7-c2_S142_.trimmed.mdup.bam	12836515.9239854	0.0135071397479498	0.263193499593345	7.8459803495034
na12878-h3h5-1-10-bst-single-f7-r7-c3_S143_.trimmed.mdup.bam	5020228.02748198	0.00239615891764567	0.374747032192109	7.7708422066072
na12878-h3h5-1-10-bst-single-f7-r7-c4_S144_.trimmed.mdup.bam	3239124.4469608	0.00150061891879567	0.428227263601686	7.81155399044897
na12878-h3h5-1-10-bst-single-f7-r7-c5_S145_.trimmed.mdup.bam	12674694.0663561	0.0158583999800477	0.275333072100313	7.84266536529209
na12878-h3h5-1-10-bst-single-f7-r7-c6_S146_.trimmed.mdup.bam	7875932.34848888	0.011973516442007	0.315586159829557	7.79974881110133
na12878-h3h5-1-10-taq-single-f11-r1-c1_S295_.trimmed.mdup.bam	4364822.35509109	0.0173694521928506	0.401962814056928	7.71739159869536
na12878-h3h5-1-10-taq-single-f11-r1-c2_S296_.trimmed.mdup.bam	9626850.27724974	0.0177608663439502	0.277383924412007	7.83646602133229
na12878-h3h5-1-10-taq-single-f11-r1-c3_S297_.trimmed.mdup.bam	9779329.65323298	0.0403060130562029	0.24132701776721	7.86542456509764
na12878-h3h5-1-10-taq-single-f11-r1-c4_S298_.trimmed.mdup.bam	9298610.03383461	0.0192646695529065	0.333000122177424	7.78445450673693
na12878-h3h5-1-10-taq-single-f11-r1-c5_S299_.trimmed.mdup.bam	2899731.59662138	0.00082206948137256	0.574659812518899	7.68307473451029
na12878-h3h5-1-10-taq-single-f11-r1-c6_S300_.trimmed.mdup.bam	4104802.64101366	0.024214232519298	0.271471297090911	7.84223910897899
na12878-h3h5-1-10-taq-single-f11-r1-c7_S301_.trimmed.mdup.bam	1587712.58318137	0.000890647965522029	0.512941043212324	7.76194699743783
na12878-h3h5-1-10-taq-single-f11-r2-c1_S302_.trimmed.mdup.bam	6979300.56885636	0.01266596970648	0.305916626495924	7.81646861866707
na12878-h3h5-1-10-taq-single-f11-r2-c2_S303_.trimmed.mdup.bam	7357003.0228287	0.0119011672583536	0.265921039799275	7.8639686235767
na12878-h3h5-1-10-taq-single-f11-r2-c3_S304_.trimmed.mdup.bam	10277855.357548	0.027739465152021	0.251017075803282	7.86029262243985
na12878-h3h5-1-10-taq-single-f11-r2-c4_S305_.trimmed.mdup.bam	9817936.98325831	0.0361449851166184	0.252003038440687	7.85574098863079
na12878-h3h5-1-10-taq-single-f11-r3-c1_S309_.trimmed.mdup.bam	1153137.19657522	0.000481960157425179	0.633548118894201	7.72289658545908
na12878-h3h5-1-10-taq-single-f11-r3-c2_S310_.trimmed.mdup.bam	2355886.2867023	0.00152019126156169	0.41988234121049	7.68906853289431
na12878-h3h5-1-10-taq-single-f11-r3-c3_S311_.trimmed.mdup.bam	638723.470089702	0.00021051901138103	0.882408724513988	7.41978311908653
na12878-h3h5-1-10-taq-single-f11-r3-c4_S312_.trimmed.mdup.bam	4873962.80353125	0.0135069975979213	0.247732062115105	7.87455590250316
na12878-h3h5-1-10-taq-single-f11-r3-c6_S314_.trimmed.mdup.bam	6937863.02296063	0.0137102313393893	0.256462123692375	7.86026950342326
na12878-h3h5-1-10-taq-single-f11-r3-c7_S315_.trimmed.mdup.bam	1842828.09665686	0.000585259190797441	0.594716659565403	7.72878936661062
na12878-h3h5-1-10-taq-single-f11-r4-c1_S316_.trimmed.mdup.bam	6590807.71288881	0.0161553960746143	0.316733820621326	7.79391532721543
