file	complexity	coverage	spikiness	entropy
blm-1-single-c9-w32-3d6_S328_.trimmed.mdup.bam	1009393.95033562	0.00352095129405066	0.390335890658243	7.7769738456369
blm-1-single-c9-w32_.trimmed.mdup.bam	742546.189829115	0.00233222540424611	0.333446511289501	7.88096546201955
blm-1-single-c9-w33_.trimmed.mdup.bam	2430725.77323055	0.00747254399479513	0.219533068087981	7.87943453864098
blm-1-single-c9-w34_.trimmed.mdup.bam	1322243.47413939	0.00396938606342683	0.294664881246036	7.84980593934985
blm-1-single-c9-w35-3d6_S331_.trimmed.mdup.bam	1070120.17949747	0.00529611534561817	0.291101293783528	7.84624304114023
blm-1-single-c9-w35_.trimmed.mdup.bam	NA	1.56818357210388e-06	2	3.42241420401473
blm-1-single-c9-w36-3d6_S332_.trimmed.mdup.bam	3481216.55219859	0.0221619031116538	0.315569822525443	7.79649655965365
blm-1-single-c9-w36_.trimmed.mdup.bam	791162.612190507	0.00291977194766659	0.29065866845574	7.88974845580002
blm-1-single-c9-w37_.trimmed.mdup.bam	659370.297670207	0.00124682186171373	0.443843379701185	7.80080821853047
blm-1-single-c9-w38_.trimmed.mdup.bam	1243235.12509811	0.00428946097606444	0.355480755158788	7.82481791738276
blm-1-single-c9-w39_.trimmed.mdup.bam	4324387.84757104	0.0270038996295797	0.210290577235317	7.88052642584445
blm-1-single-c9-w3_.trimmed.mdup.bam	753084.456854683	0.00196798748912407	0.352848235194538	7.86960070359307
blm-1-single-c9-w40_.trimmed.mdup.bam	3614654.90184447	0.0107501635823834	0.194276465751429	7.8884283077843
blm-1-single-c9-w41_.trimmed.mdup.bam	126.023488351382	6.17494543052259e-07	2	2.39789527279837
blm-1-single-c9-w42_.trimmed.mdup.bam	2881017.23310425	0.00971766186914605	0.183492440452397	7.9286835827355
blm-1-single-c9-w43-3d6_S339_.trimmed.mdup.bam	1484436.38089645	0.00408666631304446	0.275290304434593	7.88724173337565
blm-1-single-c9-w43_.trimmed.mdup.bam	789625.021703622	0.00236813399095105	0.332150125420039	7.87555634219127
blm-1-single-c9-w44_.trimmed.mdup.bam	1892314.0773882	0.00541530765883135	0.238114791963947	7.85193500540757
blm-1-single-c9-w45_.trimmed.mdup.bam	891814.475821729	0.00262003517464571	0.322593714017655	7.87529681306457
blm-1-single-c9-w46-3d6_S342_.trimmed.mdup.bam	1293073.19200958	0.00424854572935705	0.300048889417423	7.8542306913775
blm-1-single-c9-w46_.trimmed.mdup.bam	4300452.77700542	0.0182857104774072	0.159077262778671	7.92717729826899
blm-1-single-c9-w47_.trimmed.mdup.bam	698407.239012217	0.00187388805588954	0.368219226571488	7.87796632975665
blm-1-single-c9-w48_.trimmed.mdup.bam	2548631.63937069	0.00705371172600646	0.215483481479716	7.9126072851247
blm-1-single-c9-w49_.trimmed.mdup.bam	2137857.35289758	0.00774138596480515	0.264673007883341	7.8777146970579
blm-1-single-c9-w4_.trimmed.mdup.bam	2743110.05426552	0.0186185264363375	0.225245533237155	7.87053768920906
blm-1-single-c9-w5_.trimmed.mdup.bam	555332.685966402	0.00182255020071242	0.375688544486976	7.86566569638323
blm-1-single-c9-w6-3d6_S302_.trimmed.mdup.bam	1118479.97330725	0.00563030520562137	0.312637046814127	7.8267213930462
blm-1-single-c9-w6_.trimmed.mdup.bam	701363.255517568	0.00244985892420798	0.327002535449338	7.87120936809148
blm-1-single-c9-w7_.trimmed.mdup.bam	140130.109336175	0.000539992016109648	0.664503569110967	7.61559107030168
blm-1-single-c9-w8_.trimmed.mdup.bam	168311.366546602	0.000508916530374606	0.627961036085898	7.75557190373843
blm-1-single-c9-w9_.trimmed.mdup.bam	2480.61258582269	1.15727608645452e-06	2	3.13549421592915
blm-recq5-1-single-c11-w1-3d6_S395_.trimmed.mdup.bam	844307.950165151	0.00246114576599465	0.323259907917306	7.88240705533231
blm-recq5-1-single-c11-w10-3d6_S404_.trimmed.mdup.bam	188446.020441903	0.000620367657410152	0.574331746612962	7.7828964622581
blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam	3116307.70428868	0.0118803188033725	0.182308974146584	7.91451393122896
blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam	2807756.40435681	0.0126113620768426	0.211954088005845	7.89471153795431
blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam	653271.007630773	0.00254973858559564	0.352262076217909	7.85071013865392
blm-recq5-1-single-c11-w28-3d6_S422_.trimmed.mdup.bam	567610.245751226	0.00201017010533409	0.419181986603962	7.77259218889257
blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam	779670.847306436	0.00352652817318804	0.281002905994458	7.8929555098862
blm-recq5-1-single-c11-w34-3d6_S428_.trimmed.mdup.bam	830322.5388295	0.00384588585959972	0.303133735925989	7.87263221025592
blm-recq5-1-single-c11-w38-3d6_S432_.trimmed.mdup.bam	835927.873498927	0.00316656285402592	0.369050667642217	7.83707951284025
blm-recq5-1-single-c11-w44-3d6_S438_.trimmed.mdup.bam	591086.029922094	0.00180014878095498	0.382071638432206	7.85170171198758
blm-recq5-1-single-c11-w8-3d6_S402_.trimmed.mdup.bam	1031321.07388651	0.00353855911694636	0.416498316498316	7.75964285796018
blm-recq5-1-single-c11-w9-3d6_S403_.trimmed.mdup.bam	1085612.26799522	0.00421183443212656	0.27865675567183	7.88956821011008
blm-recq5-1-single-c3-w1-3d6_S51_.trimmed.mdup.bam	1235708.26367342	0.000972377432037269	0.468158890290038	7.83640478665101
blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam	1672070.34384102	0.00153272248275525	0.377852888026237	7.85978478802923
blm-recq5-1-single-c3-w13-3d6_S57_.trimmed.mdup.bam	1404946.19848388	0.00126333004566438	0.44434962818481	7.82885024880336
blm-recq5-1-single-c3-w15-3d6_S58_.trimmed.mdup.bam	972865.470984724	0.000754138281749342	0.557748389284503	7.77703675593809
blm-recq5-1-single-c3-w17-3d6_S59_.trimmed.mdup.bam	426981.454995647	0.00029027392009683	0.789612212668889	7.56434863935565
blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam	3927931.44255537	0.00411901013969462	0.265062346318509	7.8970117678312
blm-recq5-1-single-c3-w21-3d6_S61_.trimmed.mdup.bam	670423.558027892	0.000627191830191918	0.58440494717012	7.74634606577782
blm-recq5-1-single-c3-w23-3d6_S62_.trimmed.mdup.bam	313818.8592902	0.000270122939287586	0.803073420603301	7.55874087059824
blm-recq5-1-single-c3-w27-3d6_S64_.trimmed.mdup.bam	345974.035296312	0.000358777605484136	0.752489536729687	7.55076363914476
blm-recq5-1-single-c3-w3-3d6_S52_.trimmed.mdup.bam	774611.917371214	0.000674108787101446	0.552027283061766	7.75382533417007
blm-recq5-1-single-c3-w33-3d6_S67_.trimmed.mdup.bam	2200374.13812397	0.00170170972429833	0.358661887694146	7.87165906022939
blm-recq5-1-single-c3-w35-3d6_S68_.trimmed.mdup.bam	578974.19924126	0.000521133013919586	0.635239870499362	7.70220436065222
blm-recq5-1-single-c3-w37-3d6_S69_.trimmed.mdup.bam	469671.780881425	0.000429977284350966	0.688606988989947	7.64217172229101
blm-recq5-1-single-c3-w39-3d6_S70_.trimmed.mdup.bam	1201656.1628722	0.000977676811005068	0.466906587388515	7.82873171621465
blm-recq5-1-single-c3-w41-3d6_S71_.trimmed.mdup.bam	732571.721317896	0.000520592260963688	0.599824012514666	7.75649394844517
blm-recq5-1-single-c3-w43-3d6_S72_.trimmed.mdup.bam	269314.336134475	0.000293077416559203	0.776004209787757	7.61184619944578
blm-recq5-1-single-c3-w45-3d6_S73_.trimmed.mdup.bam	323731.292888556	0.000260923986758183	0.851218553459119	7.52122469462208
blm-recq5-1-single-c3-w47-3d6_S74_.trimmed.mdup.bam	170770.57009477	0.000174694289954878	0.977620730270907	7.40134687107418
blm-recq5-1-single-c3-w49-3d6_S75_.trimmed.mdup.bam	441313.115808864	0.000457617207893148	0.651525423728814	7.73405253238329
blm-recq5-1-single-c3-w7-3d6_S54_.trimmed.mdup.bam	1263111.2066525	0.00126498436114442	0.484627241015657	7.77388627754341
blm-recq5-1-single-c3-w9-3d6_S55_.trimmed.mdup.bam	2409352.61423378	0.0021158196331416	0.326111607035152	7.89136991087659
blm-recq5-1-single-c7-w1-3d6_S199_.trimmed.mdup.bam	869269.373065052	0.00152257964108427	0.429084896844224	7.82588926951434
blm-recq5-1-single-c7-w10-3d6_S208_.trimmed.mdup.bam	1761307.75091811	0.0032193455233882	0.32732921307466	7.85025974625689
blm-recq5-1-single-c7-w11-3d6_S209_.trimmed.mdup.bam	824501.190582862	0.00194426203413509	0.356574375070059	7.86087418800506
blm-recq5-1-single-c7-w12-3d6_S210_.trimmed.mdup.bam	550731.383962937	0.00144301480541344	0.520701245130242	7.67018086199324
blm-recq5-1-single-c7-w13-3d6_S211_.trimmed.mdup.bam	786050.499480971	0.00171690196812158	0.368175807568793	7.84305288413184
blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam	3767160.95454867	0.010075145553186	0.199979166552448	7.9086630886419
blm-recq5-1-single-c7-w15-3d6_S213_.trimmed.mdup.bam	591250.899908089	0.00152289664536201	0.454939057667819	7.78357473952609
blm-recq5-1-single-c7-w16-3d6_S214_.trimmed.mdup.bam	202941.550355859	0.000452603100394898	0.669500924214418	7.73093379273438
blm-recq5-1-single-c7-w17-3d6_S215_.trimmed.mdup.bam	980150.450304085	0.00153831619970923	0.428600971978079	7.82511275234008
blm-recq5-1-single-c7-w18-3d6_S216_.trimmed.mdup.bam	757446.71056781	0.00210256341442213	0.422163937900705	7.78222251230511
blm-recq5-1-single-c7-w19-3d6_S217_.trimmed.mdup.bam	930097.928366573	0.00235690446250163	0.337139395069208	7.86571583616626
blm-recq5-1-single-c7-w2-3d6_S200_.trimmed.mdup.bam	479566.216812277	0.00098481345480626	0.548284555519018	7.67638042202243
blm-recq5-1-single-c7-w20-3d6_S218_.trimmed.mdup.bam	850700.473823973	0.00193036079751853	0.359765504473928	7.85869346527393
